track_id,pair_id,s3_url,http_url,is_parent,song_quantile
tracks/1atr4tubpn0,all__1atr4tubpn0,s3://lucas-audiotool-tracks/mp3/7b/d3/1atr4tubpn0.7bd39f23.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/7b/d3/1atr4tubpn0.7bd39f23.mp3,True,all tracks
tracks/extreme_power,all__extreme_power,s3://lucas-audiotool-tracks/mp3/31/48/extreme_power.3148f20a.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/31/48/extreme_power.3148f20a.mp3,True,all tracks
tracks/lwi7q9vyv,all__lwi7q9vyv,s3://lucas-audiotool-tracks/mp3/2b/18/lwi7q9vyv.2b181a25.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/2b/18/lwi7q9vyv.2b181a25.mp3,True,all tracks
tracks/vn9dz34r,all__vn9dz34r,s3://lucas-audiotool-tracks/mp3/7c/c1/vn9dz34r.7cc1ec6e.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/7c/c1/vn9dz34r.7cc1ec6e.mp3,True,all tracks
tracks/untitled-nbjw1,all__untitled-nbjw1,s3://lucas-audiotool-tracks/mp3/bf/76/untitled-nbjw1.bf76f8b1.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/bf/76/untitled-nbjw1.bf76f8b1.mp3,True,all tracks
tracks/hjds7q92,all__hjds7q92,s3://lucas-audiotool-tracks/mp3/ac/62/hjds7q92.ac62c9d2.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/ac/62/hjds7q92.ac62c9d2.mp3,True,all tracks
tracks/5wigif0fmj,all__5wigif0fmj,s3://lucas-audiotool-tracks/mp3/89/32/5wigif0fmj.89329017.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/89/32/5wigif0fmj.89329017.mp3,True,all tracks
tracks/x010av86p,all__x010av86p,s3://lucas-audiotool-tracks/mp3/d2/d0/x010av86p.d2d01c62.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/d2/d0/x010av86p.d2d01c62.mp3,True,all tracks
tracks/acid9-5fm05ax,all__acid9-5fm05ax,s3://lucas-audiotool-tracks/mp3/e5/39/acid9-5fm05ax.e5396a25.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/e5/39/acid9-5fm05ax.e5396a25.mp3,True,all tracks
tracks/fbgjw341,all__fbgjw341,s3://lucas-audiotool-tracks/mp3/56/40/fbgjw341.56402b14.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/56/40/fbgjw341.56402b14.mp3,True,all tracks
tracks/before_at,all__before_at,s3://lucas-audiotool-tracks/mp3/18/17/before_at.18177e3c.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/18/17/before_at.18177e3c.mp3,True,all tracks
tracks/nowhere_to_hide_2014,all__nowhere_to_hide_2014,s3://lucas-audiotool-tracks/mp3/f8/75/nowhere_to_hide_2014.f875e193.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/f8/75/nowhere_to_hide_2014.f875e193.mp3,True,all tracks
tracks/no1-3bxty,all__no1-3bxty,s3://lucas-audiotool-tracks/mp3/da/4d/no1-3bxty.da4ddc71.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/da/4d/no1-3bxty.da4ddc71.mp3,True,all tracks
tracks/s368ngoel8,all__s368ngoel8,s3://lucas-audiotool-tracks/mp3/5f/17/s368ngoel8.5f17df8f.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/5f/17/s368ngoel8.5f17df8f.mp3,True,all tracks
tracks/z5u0pby61xo,all__z5u0pby61xo,s3://lucas-audiotool-tracks/mp3/3d/aa/z5u0pby61xo.3daa3448.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/3d/aa/z5u0pby61xo.3daa3448.mp3,True,all tracks
tracks/boum,all__boum,s3://lucas-audiotool-tracks/mp3/3a/0a/boum.3a0a72b4.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/3a/0a/boum.3a0a72b4.mp3,True,all tracks
tracks/1dat3bilcid,all__1dat3bilcid,s3://lucas-audiotool-tracks/mp3/c8/f0/1dat3bilcid.c8f05c62.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/c8/f0/1dat3bilcid.c8f05c62.mp3,True,all tracks
tracks/shotsfired,all__shotsfired,s3://lucas-audiotool-tracks/mp3/af/8c/shotsfired.af8c0293.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/af/8c/shotsfired.af8c0293.mp3,True,all tracks
tracks/tuay91u9d8,all__tuay91u9d8,s3://lucas-audiotool-tracks/mp3/56/d7/tuay91u9d8.56d7b13b.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/56/d7/tuay91u9d8.56d7b13b.mp3,True,all tracks
tracks/p7wlrrkgbgy,all__p7wlrrkgbgy,s3://lucas-audiotool-tracks/mp3/83/53/p7wlrrkgbgy.8353f19d.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/83/53/p7wlrrkgbgy.8353f19d.mp3,True,all tracks
tracks/bodied,all__bodied,s3://lucas-audiotool-tracks/mp3/a3/18/bodied.a31804b3.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/a3/18/bodied.a31804b3.mp3,True,all tracks
tracks/rnbeat,all__rnbeat,s3://lucas-audiotool-tracks/mp3/40/38/rnbeat.4038558e.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/40/38/rnbeat.4038558e.mp3,True,all tracks
tracks/huofg5dnhwt4,all__huofg5dnhwt4,s3://lucas-audiotool-tracks/mp3/02/75/huofg5dnhwt4.0275387b.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/02/75/huofg5dnhwt4.0275387b.mp3,True,all tracks
tracks/j6f4181e,all__j6f4181e,s3://lucas-audiotool-tracks/mp3/c5/43/j6f4181e.c543770e.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/c5/43/j6f4181e.c543770e.mp3,True,all tracks
tracks/untitled-q3mixf2,all__untitled-q3mixf2,s3://lucas-audiotool-tracks/mp3/7c/34/untitled-q3mixf2.7c342b55.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/7c/34/untitled-q3mixf2.7c342b55.mp3,True,all tracks
tracks/8vqhw47vp,all__8vqhw47vp,s3://lucas-audiotool-tracks/mp3/e0/b2/8vqhw47vp.e0b2d888.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/e0/b2/8vqhw47vp.e0b2d888.mp3,True,all tracks
tracks/rkhpdzenn,all__rkhpdzenn,s3://lucas-audiotool-tracks/mp3/a3/b2/rkhpdzenn.a3b2bed5.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/a3/b2/rkhpdzenn.a3b2bed5.mp3,True,all tracks
tracks/untitled-yytarun5p,all__untitled-yytarun5p,s3://lucas-audiotool-tracks/mp3/06/11/untitled-yytarun5p.06116324.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/06/11/untitled-yytarun5p.06116324.mp3,True,all tracks
tracks/merry_hoodmas,all__merry_hoodmas,s3://lucas-audiotool-tracks/mp3/34/ac/merry_hoodmas.34acc2f4.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/34/ac/merry_hoodmas.34acc2f4.mp3,True,all tracks
tracks/right_angle,all__right_angle,s3://lucas-audiotool-tracks/mp3/31/f6/right_angle.31f61888.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/31/f6/right_angle.31f61888.mp3,True,all tracks
tracks/81i5oj048,all__81i5oj048,s3://lucas-audiotool-tracks/mp3/3f/7e/81i5oj048.3f7e48d7.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/3f/7e/81i5oj048.3f7e48d7.mp3,True,all tracks
tracks/splinter_in_the_mind-stuwt5,all__splinter_in_the_mind-stuwt5,s3://lucas-audiotool-tracks/mp3/eb/93/splinter_in_the_mind-stuwt5.eb93a377.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/eb/93/splinter_in_the_mind-stuwt5.eb93a377.mp3,True,all tracks
tracks/kwfet2aqcyv,all__kwfet2aqcyv,s3://lucas-audiotool-tracks/mp3/af/73/kwfet2aqcyv.af730ad5.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/af/73/kwfet2aqcyv.af730ad5.mp3,True,all tracks
tracks/eqbbjp4l,all__eqbbjp4l,s3://lucas-audiotool-tracks/mp3/7a/9f/eqbbjp4l.7a9f5da4.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/7a/9f/eqbbjp4l.7a9f5da4.mp3,True,all tracks
tracks/b3xmf09qw,all__b3xmf09qw,s3://lucas-audiotool-tracks/mp3/ce/73/b3xmf09qw.ce73562e.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/ce/73/b3xmf09qw.ce73562e.mp3,True,all tracks
tracks/aproximate-tnwfx,all__aproximate-tnwfx,s3://lucas-audiotool-tracks/mp3/43/4f/aproximate-tnwfx.434f8426.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/43/4f/aproximate-tnwfx.434f8426.mp3,True,all tracks
tracks/lf08trjvx,all__lf08trjvx,s3://lucas-audiotool-tracks/mp3/63/9a/lf08trjvx.639a8b94.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/63/9a/lf08trjvx.639a8b94.mp3,True,all tracks
tracks/tonematrix-86br29a,all__tonematrix-86br29a,s3://lucas-audiotool-tracks/mp3/f3/26/tonematrix-86br29a.f3266dd4.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/f3/26/tonematrix-86br29a.f3266dd4.mp3,True,all tracks
tracks/time_travel-uyrk0a,all__time_travel-uyrk0a,s3://lucas-audiotool-tracks/mp3/12/8e/time_travel-uyrk0a.128ee484.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/12/8e/time_travel-uyrk0a.128ee484.mp3,True,all tracks
tracks/lsr63rwfwys,all__lsr63rwfwys,s3://lucas-audiotool-tracks/mp3/b1/d8/lsr63rwfwys.b1d8eefc.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/b1/d8/lsr63rwfwys.b1d8eefc.mp3,True,all tracks
tracks/bordom,all__bordom,s3://lucas-audiotool-tracks/mp3/06/d3/bordom.06d3b894.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/06/d3/bordom.06d3b894.mp3,True,all tracks
tracks/i_like_to_move_it_x_rmx,all__i_like_to_move_it_x_rmx,s3://lucas-audiotool-tracks/mp3/67/ec/i_like_to_move_it_x_rmx.67ecad0a.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/67/ec/i_like_to_move_it_x_rmx.67ecad0a.mp3,True,all tracks
tracks/5hsvg8dfs,all__5hsvg8dfs,s3://lucas-audiotool-tracks/mp3/56/eb/5hsvg8dfs.56eb3fff.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/56/eb/5hsvg8dfs.56eb3fff.mp3,True,all tracks
tracks/ft7wx9ksjjn,all__ft7wx9ksjjn,s3://lucas-audiotool-tracks/mp3/97/57/ft7wx9ksjjn.975733e6.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/97/57/ft7wx9ksjjn.975733e6.mp3,True,all tracks
tracks/maoi_maoi,all__maoi_maoi,s3://lucas-audiotool-tracks/mp3/e2/64/maoi_maoi.e264e3a7.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/e2/64/maoi_maoi.e264e3a7.mp3,True,all tracks
tracks/where_are_u_now_remix-5f1wi,all__where_are_u_now_remix-5f1wi,s3://lucas-audiotool-tracks/mp3/30/f6/where_are_u_now_remix-5f1wi.30f64fce.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/30/f6/where_are_u_now_remix-5f1wi.30f64fce.mp3,True,all tracks
tracks/what_is-gl1dvc,all__what_is-gl1dvc,s3://lucas-audiotool-tracks/mp3/20/4d/what_is-gl1dvc.204d17df.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/20/4d/what_is-gl1dvc.204d17df.mp3,True,all tracks
tracks/eltro_mix,all__eltro_mix,s3://lucas-audiotool-tracks/mp3/78/35/eltro_mix.783556ce.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/78/35/eltro_mix.783556ce.mp3,True,all tracks
tracks/no_gang_shit,all__no_gang_shit,s3://lucas-audiotool-tracks/mp3/29/9a/no_gang_shit.299ad133.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/29/9a/no_gang_shit.299ad133.mp3,True,all tracks
tracks/ssghfi0drb7k,all__ssghfi0drb7k,s3://lucas-audiotool-tracks/mp3/a1/45/ssghfi0drb7k.a14558eb.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/a1/45/ssghfi0drb7k.a14558eb.mp3,True,all tracks
tracks/de8zfp4jac6,all__de8zfp4jac6,s3://lucas-audiotool-tracks/mp3/82/33/de8zfp4jac6.82334fe8.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/82/33/de8zfp4jac6.82334fe8.mp3,True,all tracks
tracks/yf0pngy4i0,all__yf0pngy4i0,s3://lucas-audiotool-tracks/mp3/b2/b7/yf0pngy4i0.b2b76fdf.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/b2/b7/yf0pngy4i0.b2b76fdf.mp3,True,all tracks
tracks/hate_draft1,all__hate_draft1,s3://lucas-audiotool-tracks/mp3/dd/49/hate_draft1.dd49c094.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/dd/49/hate_draft1.dd49c094.mp3,True,all tracks
tracks/lotmrwbus99,all__lotmrwbus99,s3://lucas-audiotool-tracks/mp3/75/21/lotmrwbus99.7521ffe2.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/75/21/lotmrwbus99.7521ffe2.mp3,True,all tracks
tracks/nnupapnfy,all__nnupapnfy,s3://lucas-audiotool-tracks/mp3/46/6b/nnupapnfy.466bdea2.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/46/6b/nnupapnfy.466bdea2.mp3,True,all tracks
tracks/fante_intro_riff,all__fante_intro_riff,s3://lucas-audiotool-tracks/mp3/17/81/fante_intro_riff.1781dee4.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/17/81/fante_intro_riff.1781dee4.mp3,True,all tracks
tracks/omiz1zmtwwq,all__omiz1zmtwwq,s3://lucas-audiotool-tracks/mp3/11/42/omiz1zmtwwq.11423fff.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/11/42/omiz1zmtwwq.11423fff.mp3,True,all tracks
tracks/disco-tjn04,all__disco-tjn04,s3://lucas-audiotool-tracks/mp3/8b/20/disco-tjn04.8b2021e4.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/8b/20/disco-tjn04.8b2021e4.mp3,True,all tracks
tracks/zyro-_pineapple,all__zyro-_pineapple,s3://lucas-audiotool-tracks/mp3/29/18/zyro-_pineapple.29187bd6.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/29/18/zyro-_pineapple.29187bd6.mp3,True,all tracks
tracks/go_hard_yedam_remix,all__go_hard_yedam_remix,s3://lucas-audiotool-tracks/mp3/ff/58/go_hard_yedam_remix.ff58f930.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/ff/58/go_hard_yedam_remix.ff58f930.mp3,True,all tracks
tracks/7h08sx3h47xv,all__7h08sx3h47xv,s3://lucas-audiotool-tracks/mp3/6a/12/7h08sx3h47xv.6a121fd8.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/6a/12/7h08sx3h47xv.6a121fd8.mp3,True,all tracks
tracks/u5qkuvlua,all__u5qkuvlua,s3://lucas-audiotool-tracks/mp3/6e/c7/u5qkuvlua.6ec72890.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/6e/c7/u5qkuvlua.6ec72890.mp3,True,all tracks
tracks/xapq2vamdu,all__xapq2vamdu,s3://lucas-audiotool-tracks/mp3/f5/fc/xapq2vamdu.f5fcd05a.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/f5/fc/xapq2vamdu.f5fcd05a.mp3,True,all tracks
tracks/crazy-8tvxgsqv,all__crazy-8tvxgsqv,s3://lucas-audiotool-tracks/mp3/eb/46/crazy-8tvxgsqv.eb46a623.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/eb/46/crazy-8tvxgsqv.eb46a623.mp3,True,all tracks
tracks/burnin___electroma_remix,all__burnin___electroma_remix,s3://lucas-audiotool-tracks/mp3/5c/bf/burnin___electroma_remix.5cbf12d4.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/5c/bf/burnin___electroma_remix.5cbf12d4.mp3,True,all tracks
tracks/song_one-ttnh2s,all__song_one-ttnh2s,s3://lucas-audiotool-tracks/mp3/e1/66/song_one-ttnh2s.e166cfa2.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/e1/66/song_one-ttnh2s.e166cfa2.mp3,True,all tracks
tracks/djkoos_party_unfinised,all__djkoos_party_unfinised,s3://lucas-audiotool-tracks/mp3/c3/78/djkoos_party_unfinised.c378ac1e.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/c3/78/djkoos_party_unfinised.c378ac1e.mp3,True,all tracks
tracks/chicca_is_your_style,all__chicca_is_your_style,s3://lucas-audiotool-tracks/mp3/1f/87/chicca_is_your_style.1f87c477.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/1f/87/chicca_is_your_style.1f87c477.mp3,True,all tracks
tracks/2uvjt3kyw5,all__2uvjt3kyw5,s3://lucas-audiotool-tracks/mp3/2b/6b/2uvjt3kyw5.2b6b4ae2.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/2b/6b/2uvjt3kyw5.2b6b4ae2.mp3,True,all tracks
tracks/weekender_bordel,all__weekender_bordel,s3://lucas-audiotool-tracks/mp3/c6/1d/weekender_bordel.c61d8288.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/c6/1d/weekender_bordel.c61d8288.mp3,True,all tracks
tracks/great_flute_ft_jamesr,all__great_flute_ft_jamesr,s3://lucas-audiotool-tracks/mp3/7d/2b/great_flute_ft_jamesr.7d2be16a.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/7d/2b/great_flute_ft_jamesr.7d2be16a.mp3,True,all tracks
tracks/stat3_0f_maarya,all__stat3_0f_maarya,s3://lucas-audiotool-tracks/mp3/f8/53/stat3_0f_maarya.f8536074.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/f8/53/stat3_0f_maarya.f8536074.mp3,True,all tracks
tracks/6mariyoha,all__6mariyoha,s3://lucas-audiotool-tracks/mp3/63/4f/6mariyoha.634f6a29.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/63/4f/6mariyoha.634f6a29.mp3,True,all tracks
tracks/z17zqmqauqiz,all__z17zqmqauqiz,s3://lucas-audiotool-tracks/mp3/e6/b4/z17zqmqauqiz.e6b48a6e.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/e6/b4/z17zqmqauqiz.e6b48a6e.mp3,True,all tracks
tracks/a9q65o0xg3,all__a9q65o0xg3,s3://lucas-audiotool-tracks/mp3/a4/43/a9q65o0xg3.a443d6b9.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/a4/43/a9q65o0xg3.a443d6b9.mp3,True,all tracks
tracks/the_bongos,all__the_bongos,s3://lucas-audiotool-tracks/mp3/5f/d2/the_bongos.5fd2c702.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/5f/d2/the_bongos.5fd2c702.mp3,True,all tracks
tracks/eso_si,all__eso_si,s3://lucas-audiotool-tracks/mp3/44/83/eso_si.44830b21.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/44/83/eso_si.44830b21.mp3,True,all tracks
tracks/kcoetxboiqs,all__kcoetxboiqs,s3://lucas-audiotool-tracks/mp3/1e/0c/kcoetxboiqs.1e0c5a45.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/1e/0c/kcoetxboiqs.1e0c5a45.mp3,True,all tracks
tracks/z2787pb5uu0a,all__z2787pb5uu0a,s3://lucas-audiotool-tracks/mp3/08/e0/z2787pb5uu0a.08e05406.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/08/e0/z2787pb5uu0a.08e05406.mp3,True,all tracks
tracks/vcvw6xhlr91r,all__vcvw6xhlr91r,s3://lucas-audiotool-tracks/mp3/9d/d6/vcvw6xhlr91r.9dd6b384.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/9d/d6/vcvw6xhlr91r.9dd6b384.mp3,True,all tracks
tracks/short_beat-qymcqjhhv,all__short_beat-qymcqjhhv,s3://lucas-audiotool-tracks/mp3/0f/28/short_beat-qymcqjhhv.0f2859aa.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/0f/28/short_beat-qymcqjhhv.0f2859aa.mp3,True,all tracks
tracks/my_universe_upsidedown,all__my_universe_upsidedown,s3://lucas-audiotool-tracks/mp3/13/49/my_universe_upsidedown.1349a238.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/13/49/my_universe_upsidedown.1349a238.mp3,True,all tracks
tracks/bored_scratch_track,all__bored_scratch_track,s3://lucas-audiotool-tracks/mp3/53/77/bored_scratch_track.5377d74e.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/53/77/bored_scratch_track.5377d74e.mp3,True,all tracks
tracks/jcbnn41q0c8,all__jcbnn41q0c8,s3://lucas-audiotool-tracks/mp3/6a/c4/jcbnn41q0c8.6ac4c219.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/6a/c4/jcbnn41q0c8.6ac4c219.mp3,True,all tracks
tracks/szsm2uw3g,all__szsm2uw3g,s3://lucas-audiotool-tracks/mp3/36/b6/szsm2uw3g.36b6d048.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/36/b6/szsm2uw3g.36b6d048.mp3,True,all tracks
tracks/chords_and_melody,all__chords_and_melody,s3://lucas-audiotool-tracks/mp3/42/46/chords_and_melody.42468610.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/42/46/chords_and_melody.42468610.mp3,True,all tracks
tracks/95r4ao0xyp,all__95r4ao0xyp,s3://lucas-audiotool-tracks/mp3/d5/32/95r4ao0xyp.d532c8e5.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/d5/32/95r4ao0xyp.d532c8e5.mp3,True,all tracks
tracks/exukca3v247z,all__exukca3v247z,s3://lucas-audiotool-tracks/mp3/f1/e4/exukca3v247z.f1e49be4.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/f1/e4/exukca3v247z.f1e49be4.mp3,True,all tracks
tracks/i7clxd6brqt,all__i7clxd6brqt,s3://lucas-audiotool-tracks/mp3/5b/5b/i7clxd6brqt.5b5b82ef.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/5b/5b/i7clxd6brqt.5b5b82ef.mp3,True,all tracks
tracks/qeymligk,all__qeymligk,s3://lucas-audiotool-tracks/mp3/19/65/qeymligk.1965e699.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/19/65/qeymligk.1965e699.mp3,True,all tracks
tracks/lrj6zc33,all__lrj6zc33,s3://lucas-audiotool-tracks/mp3/1a/f5/lrj6zc33.1af533cf.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/1a/f5/lrj6zc33.1af533cf.mp3,True,all tracks
tracks/rcdrput9q1od,all__rcdrput9q1od,s3://lucas-audiotool-tracks/mp3/46/da/rcdrput9q1od.46da18c6.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/46/da/rcdrput9q1od.46da18c6.mp3,True,all tracks
tracks/3lmxfrjyr,all__3lmxfrjyr,s3://lucas-audiotool-tracks/mp3/b4/fc/3lmxfrjyr.b4fcff1e.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/b4/fc/3lmxfrjyr.b4fcff1e.mp3,True,all tracks
tracks/6q6r9bp62ib,all__6q6r9bp62ib,s3://lucas-audiotool-tracks/mp3/f6/fc/6q6r9bp62ib.f6fc16d4.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/f6/fc/6q6r9bp62ib.f6fc16d4.mp3,True,all tracks
tracks/8s6azsdl,all__8s6azsdl,s3://lucas-audiotool-tracks/mp3/6a/67/8s6azsdl.6a67284a.mp3,https://lucas-audiotool-tracks.s3.amazonaws.com/mp3/6a/67/8s6azsdl.6a67284a.mp3,True,all tracks
